date,rain_mm,district,state
2013-04-24,0.19868704676628113,Cuttack,Odisha
2013-04-25,0.0,Cuttack,Odisha
2013-04-26,0.0,Cuttack,Odisha
2013-04-27,0.0,Cuttack,Odisha
2013-04-28,0.15894962847232819,Cuttack,Odisha
2013-04-29,0.0,Cuttack,Odisha
2013-04-30,0.0,Cuttack,Odisha
2013-05-01,0.1781459003686905,Cuttack,Odisha
2013-05-02,0.2185557335615158,Cuttack,Odisha
2013-05-03,0.0,Cuttack,Odisha
2013-05-04,1.4047842025756836,Cuttack,Odisha
2013-05-05,0.0,Cuttack,Odisha
2013-05-06,0.0,Cuttack,Odisha
2013-05-07,12.791219711303711,Cuttack,Odisha
2013-05-08,0.0,Cuttack,Odisha
2013-05-09,0.0,Cuttack,Odisha
2013-05-10,0.0,Cuttack,Odisha
2013-05-11,0.0,Cuttack,Odisha
2013-05-12,0.0,Cuttack,Odisha
2013-05-13,14.024871826171875,Cuttack,Odisha
2013-05-14,0.0,Cuttack,Odisha
2013-05-15,0.0,Cuttack,Odisha
2013-05-16,0.0,Cuttack,Odisha
2013-05-17,0.35101377964019775,Cuttack,Odisha
2013-05-18,0.0,Cuttack,Odisha
2013-05-19,0.0,Cuttack,Odisha
2013-05-20,0.0,Cuttack,Odisha
2013-05-21,0.0,Cuttack,Odisha
2013-05-22,0.19868704676628113,Cuttack,Odisha
2013-05-23,0.0,Cuttack,Odisha
2013-05-24,0.0,Cuttack,Odisha
2013-05-25,0.0,Cuttack,Odisha
2013-05-26,0.0,Cuttack,Odisha
2013-05-27,23.91860008239746,Cuttack,Odisha
2013-05-28,0.3544068932533264,Cuttack,Odisha
2013-05-29,4.245845794677734,Cuttack,Odisha
2013-05-30,9.721713066101074,Cuttack,Odisha
2013-05-31,0.3229028284549713,Cuttack,Odisha
2013-06-01,0.0,Cuttack,Odisha
2013-06-02,0.0,Cuttack,Odisha
2013-06-03,5.721130847930908,Cuttack,Odisha
2013-06-04,0.0,Cuttack,Odisha
2013-06-05,0.0,Cuttack,Odisha
2013-06-06,0.0,Cuttack,Odisha
2013-06-07,0.0,Cuttack,Odisha
2013-06-08,13.996464729309082,Cuttack,Odisha
2013-06-09,0.0,Cuttack,Odisha
2013-06-10,12.648052215576172,Cuttack,Odisha
2013-06-11,0.0,Cuttack,Odisha
2013-06-12,12.56489086151123,Cuttack,Odisha
2013-06-13,30.792163848876953,Cuttack,Odisha
2013-06-14,29.48806381225586,Cuttack,Odisha
2013-06-15,11.575746536254883,Cuttack,Odisha
2013-06-16,4.967220306396484,Cuttack,Odisha
2013-06-17,0.10513114929199219,Cuttack,Odisha
2013-06-18,0.0,Cuttack,Odisha
2013-06-19,1.3650157451629639,Cuttack,Odisha
2013-06-20,58.56906509399414,Cuttack,Odisha
2013-06-21,70.22549438476562,Cuttack,Odisha
2013-06-22,0.0,Cuttack,Odisha
2013-06-23,2.0894875526428223,Cuttack,Odisha
2013-06-24,3.2931008338928223,Cuttack,Odisha
2013-06-25,31.773326873779297,Cuttack,Odisha
2013-06-26,0.21764972805976868,Cuttack,Odisha
2013-06-27,0.0,Cuttack,Odisha
2013-06-28,0.0,Cuttack,Odisha
2013-06-29,0.6356812119483948,Cuttack,Odisha
2013-06-30,1.0590227842330933,Cuttack,Odisha
2013-07-01,6.774602890014648,Cuttack,Odisha
2013-07-02,0.6300299763679504,Cuttack,Odisha
2013-07-03,1.6768546104431152,Cuttack,Odisha
2013-07-04,0.0,Cuttack,Odisha
2013-07-05,0.11419609189033508,Cuttack,Odisha
2013-07-06,0.0,Cuttack,Odisha
2013-07-07,20.403797149658203,Cuttack,Odisha
2013-07-08,0.0,Cuttack,Odisha
2013-07-09,0.23838047683238983,Cuttack,Odisha
2013-07-10,0.0,Cuttack,Odisha
2013-07-11,9.13838005065918,Cuttack,Odisha
2013-07-12,12.497577667236328,Cuttack,Odisha
2013-07-13,2.1979191303253174,Cuttack,Odisha
2013-07-14,7.638035774230957,Cuttack,Odisha
2013-07-15,1.2411409616470337,Cuttack,Odisha
2013-07-16,13.430863380432129,Cuttack,Odisha
2013-07-17,3.4854400157928467,Cuttack,Odisha
2013-07-18,0.7086504101753235,Cuttack,Odisha
2013-07-19,3.7172977924346924,Cuttack,Odisha
2013-07-20,74.7808837890625,Cuttack,Odisha
2013-07-21,11.452982902526855,Cuttack,Odisha
2013-07-22,6.536816596984863,Cuttack,Odisha
2013-07-23,13.756277084350586,Cuttack,Odisha
2013-07-24,25.164043426513672,Cuttack,Odisha
2013-07-25,14.15389633178711,Cuttack,Odisha
2013-07-26,7.042567729949951,Cuttack,Odisha
2013-07-27,2.505995273590088,Cuttack,Odisha
2013-07-28,10.114278793334961,Cuttack,Odisha
2013-07-29,0.8344708681106567,Cuttack,Odisha
2013-07-30,17.271385192871094,Cuttack,Odisha
2013-07-31,3.425851583480835,Cuttack,Odisha
2013-08-01,0.40439605712890625,Cuttack,Odisha
2013-08-02,0.0,Cuttack,Odisha
2013-08-03,0.0,Cuttack,Odisha
2013-08-04,0.0,Cuttack,Odisha
2013-08-05,11.277137756347656,Cuttack,Odisha
2013-08-06,13.851912498474121,Cuttack,Odisha
2013-08-07,12.437728881835938,Cuttack,Odisha
2013-08-08,0.0,Cuttack,Odisha
2013-08-09,1.0661405324935913,Cuttack,Odisha
2013-08-10,0.0,Cuttack,Odisha
2013-08-11,1.62575101852417,Cuttack,Odisha
2013-08-12,16.945289611816406,Cuttack,Odisha
2013-08-13,10.36955738067627,Cuttack,Odisha
2013-08-14,1.4766430854797363,Cuttack,Odisha
2013-08-15,8.270366668701172,Cuttack,Odisha
2013-08-16,7.810859680175781,Cuttack,Odisha
2013-08-17,0.0,Cuttack,Odisha
2013-08-18,11.382059097290039,Cuttack,Odisha
2013-08-19,3.1332366466522217,Cuttack,Odisha
2013-08-20,3.670473098754883,Cuttack,Odisha
2013-08-21,3.644089460372925,Cuttack,Odisha
2013-08-22,0.0,Cuttack,Odisha
2013-08-23,0.0,Cuttack,Odisha
2013-08-24,0.0,Cuttack,Odisha
2013-08-25,0.251670241355896,Cuttack,Odisha
2013-08-26,0.0,Cuttack,Odisha
2013-08-27,2.625910758972168,Cuttack,Odisha
2013-08-28,43.65262985229492,Cuttack,Odisha
2013-08-29,4.803746223449707,Cuttack,Odisha
2013-08-30,7.822112560272217,Cuttack,Odisha
2013-08-31,0.0,Cuttack,Odisha
2013-09-01,0.3471561074256897,Cuttack,Odisha
2013-09-02,5.226972579956055,Cuttack,Odisha
2013-09-03,23.693805694580078,Cuttack,Odisha
2013-09-04,0.8344855308532715,Cuttack,Odisha
2013-09-05,0.1589203029870987,Cuttack,Odisha
2013-09-06,0.0,Cuttack,Odisha
2013-09-07,2.033230781555176,Cuttack,Odisha
2013-09-08,40.36246871948242,Cuttack,Odisha
2013-09-09,0.9117733836174011,Cuttack,Odisha
2013-09-10,2.1524009704589844,Cuttack,Odisha
2013-09-11,7.825881481170654,Cuttack,Odisha
2013-09-12,0.9415013194084167,Cuttack,Odisha
2013-09-13,0.9415013194084167,Cuttack,Odisha
2013-09-14,0.10596641898155212,Cuttack,Odisha
2013-09-15,0.18544122576713562,Cuttack,Odisha
2013-09-16,44.879478454589844,Cuttack,Odisha
2013-09-17,12.254698753356934,Cuttack,Odisha
2013-09-18,15.311949729919434,Cuttack,Odisha
2013-09-19,24.735912322998047,Cuttack,Odisha
2013-09-20,25.884824752807617,Cuttack,Odisha
2013-09-21,24.283048629760742,Cuttack,Odisha
2013-09-22,8.250458717346191,Cuttack,Odisha
2013-09-23,0.23296001553535461,Cuttack,Odisha
2013-09-24,0.0,Cuttack,Odisha
2013-09-25,0.15893498063087463,Cuttack,Odisha
2013-09-26,0.755010724067688,Cuttack,Odisha
2013-09-27,0.0,Cuttack,Odisha
2013-09-28,40.046287536621094,Cuttack,Odisha
2013-09-29,22.83397674560547,Cuttack,Odisha
2013-09-30,6.672699451446533,Cuttack,Odisha
2013-10-01,41.46443557739258,Cuttack,Odisha
2013-10-02,3.05159854888916,Cuttack,Odisha
2013-10-03,0.4701313376426697,Cuttack,Odisha
2013-10-04,18.605424880981445,Cuttack,Odisha
2013-10-05,0.0,Cuttack,Odisha
2013-10-06,0.7809755802154541,Cuttack,Odisha
2013-10-07,3.4565532207489014,Cuttack,Odisha
2013-10-08,0.0,Cuttack,Odisha
2013-10-09,10.036742210388184,Cuttack,Odisha
2013-10-10,11.324506759643555,Cuttack,Odisha
2013-10-11,0.0,Cuttack,Odisha
2013-10-12,58.08778762817383,Cuttack,Odisha
2013-10-13,165.00485229492188,Cuttack,Odisha
2013-10-14,10.778148651123047,Cuttack,Odisha
2013-10-15,1.736438274383545,Cuttack,Odisha
2013-10-16,0.0,Cuttack,Odisha
2013-10-17,0.0,Cuttack,Odisha
2013-10-18,0.0,Cuttack,Odisha
2013-10-19,0.0,Cuttack,Odisha
2013-10-20,0.0,Cuttack,Odisha
2013-10-21,19.068578720092773,Cuttack,Odisha
2013-10-22,46.380428314208984,Cuttack,Odisha
2013-10-23,61.67817306518555,Cuttack,Odisha
2013-10-24,74.79273223876953,Cuttack,Odisha
2013-10-25,113.79264068603516,Cuttack,Odisha
2013-10-26,21.308513641357422,Cuttack,Odisha
2013-10-27,11.833643913269043,Cuttack,Odisha
2013-10-28,2.1454241275787354,Cuttack,Odisha
2013-10-29,0.0,Cuttack,Odisha
2013-10-30,0.0,Cuttack,Odisha
2013-10-31,0.0,Cuttack,Odisha
2013-11-01,0.0,Cuttack,Odisha
2013-11-02,0.0,Cuttack,Odisha
2013-11-03,0.0,Cuttack,Odisha
2013-11-04,0.0,Cuttack,Odisha
2013-11-05,0.0,Cuttack,Odisha
2013-11-06,0.0,Cuttack,Odisha
2013-11-07,0.0,Cuttack,Odisha
2013-11-08,0.0,Cuttack,Odisha
2013-11-09,0.0,Cuttack,Odisha
2013-11-10,0.0,Cuttack,Odisha
2013-11-11,0.0,Cuttack,Odisha
2013-11-12,0.0,Cuttack,Odisha
2013-11-13,0.0,Cuttack,Odisha
2013-11-14,0.0,Cuttack,Odisha
2013-11-15,0.0,Cuttack,Odisha
2013-11-16,0.0,Cuttack,Odisha
2013-11-17,0.0,Cuttack,Odisha
2013-11-18,0.0,Cuttack,Odisha
2013-11-19,0.0,Cuttack,Odisha
2013-11-20,0.0,Cuttack,Odisha
2013-11-21,0.0,Cuttack,Odisha
2013-11-22,0.0,Cuttack,Odisha
2013-11-23,0.0,Cuttack,Odisha
2013-11-24,0.0,Cuttack,Odisha
2013-11-25,0.0,Cuttack,Odisha
2013-11-26,0.0,Cuttack,Odisha
2013-11-27,0.0,Cuttack,Odisha
2013-11-28,0.0,Cuttack,Odisha
2013-11-29,0.3973007798194885,Cuttack,Odisha
2013-11-30,0.0,Cuttack,Odisha
2013-12-01,0.0,Cuttack,Odisha
2013-12-02,0.0,Cuttack,Odisha
2013-12-03,0.0,Cuttack,Odisha
2013-12-04,0.0,Cuttack,Odisha
2013-12-05,0.0,Cuttack,Odisha
2013-12-06,0.0,Cuttack,Odisha
2013-12-07,0.0,Cuttack,Odisha
2013-12-08,0.0,Cuttack,Odisha
2013-12-09,0.0,Cuttack,Odisha
2013-12-10,0.0,Cuttack,Odisha
2013-12-11,0.0,Cuttack,Odisha
2013-12-12,0.0,Cuttack,Odisha
2013-12-13,0.0,Cuttack,Odisha
2013-12-14,0.0,Cuttack,Odisha
2013-12-15,0.0,Cuttack,Odisha
2013-12-16,0.0,Cuttack,Odisha
2013-12-17,0.0,Cuttack,Odisha
2013-12-18,0.0,Cuttack,Odisha
2013-12-19,0.0,Cuttack,Odisha
2013-12-20,0.0,Cuttack,Odisha
2013-12-21,0.0,Cuttack,Odisha
2013-12-22,0.0,Cuttack,Odisha
2013-12-23,0.0,Cuttack,Odisha
2013-12-24,0.0,Cuttack,Odisha
2013-12-25,0.0,Cuttack,Odisha
2013-12-26,0.0,Cuttack,Odisha
2013-12-27,0.0,Cuttack,Odisha
2013-12-28,0.0,Cuttack,Odisha
2013-12-29,0.0,Cuttack,Odisha
2013-12-30,0.0,Cuttack,Odisha
2013-12-31,0.0,Cuttack,Odisha
2014-01-01,0.0,Cuttack,Odisha
2014-01-02,0.0,Cuttack,Odisha
2014-01-03,0.0,Cuttack,Odisha
2014-01-04,0.0,Cuttack,Odisha
2014-01-05,0.0,Cuttack,Odisha
2014-01-06,0.0,Cuttack,Odisha
2014-01-07,0.0,Cuttack,Odisha
2014-01-08,0.0,Cuttack,Odisha
2014-01-09,0.0,Cuttack,Odisha
2014-01-10,0.0,Cuttack,Odisha
2014-01-11,0.0,Cuttack,Odisha
2014-01-12,0.0,Cuttack,Odisha
2014-01-13,0.0,Cuttack,Odisha
2014-01-14,0.0,Cuttack,Odisha
2014-01-15,0.0,Cuttack,Odisha
2014-01-16,0.0,Cuttack,Odisha
2014-01-17,0.0,Cuttack,Odisha
2014-01-18,0.0,Cuttack,Odisha
2014-01-19,0.0,Cuttack,Odisha
2014-01-20,0.0,Cuttack,Odisha
2014-01-21,0.0,Cuttack,Odisha
2014-01-22,0.0,Cuttack,Odisha
2014-01-23,0.0,Cuttack,Odisha
2014-01-24,0.0,Cuttack,Odisha
2014-01-25,0.0,Cuttack,Odisha
2014-01-26,0.0,Cuttack,Odisha
2014-01-27,0.0,Cuttack,Odisha
2014-01-28,0.0,Cuttack,Odisha
2014-01-29,0.0,Cuttack,Odisha
2014-01-30,0.0,Cuttack,Odisha
2014-01-31,0.0,Cuttack,Odisha
2014-02-01,0.0,Cuttack,Odisha
2014-02-02,0.0,Cuttack,Odisha
2014-02-03,0.0,Cuttack,Odisha
2014-02-04,0.0,Cuttack,Odisha
2014-02-05,0.0,Cuttack,Odisha
2014-02-06,0.0,Cuttack,Odisha
2014-02-07,0.0,Cuttack,Odisha
2014-02-08,0.0,Cuttack,Odisha
2014-02-09,0.0,Cuttack,Odisha
2014-02-10,0.0,Cuttack,Odisha
2014-02-11,0.0,Cuttack,Odisha
2014-02-12,0.0,Cuttack,Odisha
2014-02-13,0.0,Cuttack,Odisha
2014-02-14,0.0,Cuttack,Odisha
2014-02-15,0.0,Cuttack,Odisha
2014-02-16,1.9403194189071655,Cuttack,Odisha
2014-02-17,22.60487937927246,Cuttack,Odisha
2014-02-18,0.0,Cuttack,Odisha
2014-02-19,0.0,Cuttack,Odisha
2014-02-20,0.0,Cuttack,Odisha
2014-02-21,0.0,Cuttack,Odisha
2014-02-22,0.0,Cuttack,Odisha
2014-02-23,0.0,Cuttack,Odisha
2014-02-24,0.0,Cuttack,Odisha
2014-02-25,0.0,Cuttack,Odisha
2014-02-26,0.0,Cuttack,Odisha
2014-02-27,0.0,Cuttack,Odisha
2014-02-28,0.0,Cuttack,Odisha
2014-03-01,0.0,Cuttack,Odisha
2014-03-02,0.0,Cuttack,Odisha
2014-03-03,21.772083282470703,Cuttack,Odisha
2014-03-04,0.1589203029870987,Cuttack,Odisha
2014-03-05,31.545873641967773,Cuttack,Odisha
2014-03-06,0.0,Cuttack,Odisha
2014-03-07,0.3973007798194885,Cuttack,Odisha
2014-03-08,0.0,Cuttack,Odisha
2014-03-09,0.1589203029870987,Cuttack,Odisha
2014-03-10,0.0,Cuttack,Odisha
2014-03-11,0.4483339488506317,Cuttack,Odisha
2014-03-12,0.0,Cuttack,Odisha
2014-03-13,0.0,Cuttack,Odisha
2014-03-14,0.0,Cuttack,Odisha
2014-03-15,0.0,Cuttack,Odisha
2014-03-16,0.0,Cuttack,Odisha
2014-03-17,0.0,Cuttack,Odisha
2014-03-18,0.0,Cuttack,Odisha
2014-03-19,0.0,Cuttack,Odisha
2014-03-20,0.0,Cuttack,Odisha
2014-03-21,0.0,Cuttack,Odisha
2014-03-22,0.8740617632865906,Cuttack,Odisha
2014-03-23,0.0,Cuttack,Odisha
2014-03-24,0.0,Cuttack,Odisha
2014-03-25,0.0,Cuttack,Odisha
2014-03-26,0.0,Cuttack,Odisha
2014-03-27,0.0,Cuttack,Odisha
2014-03-28,0.0,Cuttack,Odisha
2014-03-29,0.0,Cuttack,Odisha
2014-03-30,0.0,Cuttack,Odisha
2014-03-31,0.0,Cuttack,Odisha
2014-04-01,0.0,Cuttack,Odisha
2014-04-02,0.23838047683238983,Cuttack,Odisha
2014-04-03,0.0,Cuttack,Odisha
2014-04-04,0.0,Cuttack,Odisha
2014-04-05,0.0,Cuttack,Odisha
2014-04-06,0.0,Cuttack,Odisha
2014-04-07,0.0,Cuttack,Odisha
2014-04-08,0.0,Cuttack,Odisha
2014-04-09,0.0,Cuttack,Odisha
2014-04-10,0.0,Cuttack,Odisha
2014-04-11,0.0,Cuttack,Odisha
2014-04-12,0.0,Cuttack,Odisha
2014-04-13,0.0,Cuttack,Odisha
2014-04-14,0.0,Cuttack,Odisha
2014-04-15,0.0,Cuttack,Odisha
2014-04-16,0.0,Cuttack,Odisha
2014-04-17,0.0,Cuttack,Odisha
2014-04-18,0.0,Cuttack,Odisha
2014-04-19,0.0,Cuttack,Odisha
2014-04-20,0.0,Cuttack,Odisha
2014-04-21,6.224384307861328,Cuttack,Odisha
2014-04-22,0.0,Cuttack,Odisha
2014-04-23,0.0,Cuttack,Odisha
2014-04-24,0.0,Cuttack,Odisha
2014-04-25,0.0,Cuttack,Odisha
2014-04-26,0.0,Cuttack,Odisha
2014-04-27,0.0,Cuttack,Odisha
2014-04-28,0.0,Cuttack,Odisha
2014-04-29,0.3245221674442291,Cuttack,Odisha
2014-04-30,0.0,Cuttack,Odisha
2014-05-01,0.0,Cuttack,Odisha
2014-05-02,0.0,Cuttack,Odisha
2014-05-03,0.0,Cuttack,Odisha
2014-05-04,0.4238656759262085,Cuttack,Odisha
2014-05-05,0.0,Cuttack,Odisha
2014-05-06,0.0,Cuttack,Odisha
2014-05-07,0.0,Cuttack,Odisha
2014-05-08,0.0,Cuttack,Odisha
2014-05-09,0.0,Cuttack,Odisha
2014-05-10,0.0,Cuttack,Odisha
2014-05-11,14.452272415161133,Cuttack,Odisha
2014-05-12,0.0,Cuttack,Odisha
2014-05-13,0.0,Cuttack,Odisha
2014-05-14,0.0,Cuttack,Odisha
2014-05-15,0.0,Cuttack,Odisha
2014-05-16,0.0,Cuttack,Odisha
2014-05-17,0.0,Cuttack,Odisha
2014-05-18,0.0,Cuttack,Odisha
2014-05-19,0.0,Cuttack,Odisha
2014-05-20,0.0,Cuttack,Odisha
2014-05-21,0.0,Cuttack,Odisha
2014-05-22,0.0,Cuttack,Odisha
2014-05-23,0.0,Cuttack,Odisha
2014-05-24,0.0,Cuttack,Odisha
2014-05-25,12.773077964782715,Cuttack,Odisha
2014-05-26,140.3131561279297,Cuttack,Odisha
2014-05-27,25.05508041381836,Cuttack,Odisha
2014-05-28,0.3642302453517914,Cuttack,Odisha
2014-05-29,3.178406238555908,Cuttack,Odisha
2014-05-30,0.0,Cuttack,Odisha
2014-05-31,0.0,Cuttack,Odisha
2014-06-01,0.5894381999969482,Cuttack,Odisha
2014-06-02,0.45780959725379944,Cuttack,Odisha
2014-06-03,0.0,Cuttack,Odisha
2014-06-04,15.517334938049316,Cuttack,Odisha
2014-06-05,0.0,Cuttack,Odisha
2014-06-06,0.0,Cuttack,Odisha
2014-06-07,0.0,Cuttack,Odisha
2014-06-08,1.589496374130249,Cuttack,Odisha
2014-06-09,1.5173494815826416,Cuttack,Odisha
2014-06-10,0.0,Cuttack,Odisha
2014-06-11,0.0,Cuttack,Odisha
2014-06-12,0.0,Cuttack,Odisha
2014-06-13,0.0,Cuttack,Odisha
2014-06-14,0.0,Cuttack,Odisha
2014-06-15,0.0,Cuttack,Odisha
2014-06-16,0.15894962847232819,Cuttack,Odisha
2014-06-17,0.0,Cuttack,Odisha
2014-06-18,30.995332717895508,Cuttack,Odisha
2014-06-19,0.125835120677948,Cuttack,Odisha
2014-06-20,1.9770281314849854,Cuttack,Odisha
2014-06-21,3.970787286758423,Cuttack,Odisha
2014-06-22,0.23840978741645813,Cuttack,Odisha
2014-06-23,0.0,Cuttack,Odisha
2014-06-24,0.0,Cuttack,Odisha
2014-06-25,12.433280944824219,Cuttack,Odisha
2014-06-26,1.4209693670272827,Cuttack,Odisha
2014-06-27,0.7952821850776672,Cuttack,Odisha
2014-06-28,2.0069169998168945,Cuttack,Odisha
2014-06-29,0.39048710465431213,Cuttack,Odisha
2014-06-30,21.597795486450195,Cuttack,Odisha
2014-07-01,52.57524871826172,Cuttack,Odisha
2014-07-02,13.174576759338379,Cuttack,Odisha
2014-07-03,12.53567123413086,Cuttack,Odisha
2014-07-04,29.305509567260742,Cuttack,Odisha
2014-07-05,2.4760208129882812,Cuttack,Odisha
2014-07-06,0.0,Cuttack,Odisha
2014-07-07,0.0,Cuttack,Odisha
2014-07-08,0.0,Cuttack,Odisha
2014-07-09,0.25208401679992676,Cuttack,Odisha
2014-07-10,0.0,Cuttack,Odisha
2014-07-11,10.091439247131348,Cuttack,Odisha
2014-07-12,3.6273932456970215,Cuttack,Odisha
2014-07-13,58.21379470825195,Cuttack,Odisha
2014-07-14,23.642791748046875,Cuttack,Odisha
2014-07-15,17.119585037231445,Cuttack,Odisha
2014-07-16,0.9623175859451294,Cuttack,Odisha
2014-07-17,0.7326764464378357,Cuttack,Odisha
2014-07-18,0.9453403949737549,Cuttack,Odisha
2014-07-19,48.86128234863281,Cuttack,Odisha
2014-07-20,37.80866622924805,Cuttack,Odisha
2014-07-21,36.62979507446289,Cuttack,Odisha
2014-07-22,5.361635208129883,Cuttack,Odisha
2014-07-23,0.0,Cuttack,Odisha
2014-07-24,0.0,Cuttack,Odisha
2014-07-25,0.14944463968276978,Cuttack,Odisha
2014-07-26,1.799156665802002,Cuttack,Odisha
2014-07-27,12.539651870727539,Cuttack,Odisha
2014-07-28,1.556545615196228,Cuttack,Odisha
2014-07-29,12.619231224060059,Cuttack,Odisha
2014-07-30,6.369985103607178,Cuttack,Odisha
2014-07-31,59.934967041015625,Cuttack,Odisha
2014-08-01,0.0,Cuttack,Odisha
2014-08-02,4.7903337478637695,Cuttack,Odisha
2014-08-03,22.477386474609375,Cuttack,Odisha
2014-08-04,52.92344665527344,Cuttack,Odisha
2014-08-05,29.794160842895508,Cuttack,Odisha
2014-08-06,0.4991864264011383,Cuttack,Odisha
2014-08-07,0.22382433712482452,Cuttack,Odisha
2014-08-08,0.31789925694465637,Cuttack,Odisha
2014-08-09,9.789416313171387,Cuttack,Odisha
2014-08-10,2.765035390853882,Cuttack,Odisha
2014-08-11,0.556221067905426,Cuttack,Odisha
2014-08-12,5.807345867156982,Cuttack,Odisha
2014-08-13,16.6915225982666,Cuttack,Odisha
2014-08-14,0.3726547360420227,Cuttack,Odisha
2014-08-15,0.0,Cuttack,Odisha
2014-08-16,1.3167927265167236,Cuttack,Odisha
2014-08-17,9.938100814819336,Cuttack,Odisha
2014-08-18,5.444604396820068,Cuttack,Odisha
2014-08-19,1.351529598236084,Cuttack,Odisha
2014-08-20,0.0,Cuttack,Odisha
2014-08-21,11.936369895935059,Cuttack,Odisha
2014-08-22,0.6092336177825928,Cuttack,Odisha
2014-08-23,19.28150749206543,Cuttack,Odisha
2014-08-24,0.0,Cuttack,Odisha
2014-08-25,0.0,Cuttack,Odisha
2014-08-26,0.5316766500473022,Cuttack,Odisha
2014-08-27,0.3178406059741974,Cuttack,Odisha
2014-08-28,6.1325297355651855,Cuttack,Odisha
2014-08-29,18.641712188720703,Cuttack,Odisha
2014-08-30,21.400402069091797,Cuttack,Odisha
2014-08-31,13.67778205871582,Cuttack,Odisha
2014-09-01,112.38314819335938,Cuttack,Odisha
2014-09-02,5.214978218078613,Cuttack,Odisha
2014-09-03,4.00272798538208,Cuttack,Odisha
2014-09-04,10.205284118652344,Cuttack,Odisha
2014-09-05,73.15776062011719,Cuttack,Odisha
2014-09-06,25.977205276489258,Cuttack,Odisha
2014-09-07,7.203712463378906,Cuttack,Odisha
2014-09-08,0.46743044257164,Cuttack,Odisha
2014-09-09,1.7517783641815186,Cuttack,Odisha
2014-09-10,3.211564779281616,Cuttack,Odisha
2014-09-11,2.1852200031280518,Cuttack,Odisha
2014-09-12,0.0,Cuttack,Odisha
2014-09-13,5.125951290130615,Cuttack,Odisha
2014-09-14,2.577101707458496,Cuttack,Odisha
2014-09-15,2.3021934032440186,Cuttack,Odisha
2014-09-16,18.489442825317383,Cuttack,Odisha
2014-09-17,19.61200714111328,Cuttack,Odisha
2014-09-18,16.063976287841797,Cuttack,Odisha
2014-09-19,5.490835189819336,Cuttack,Odisha
2014-09-20,49.417396545410156,Cuttack,Odisha
2014-09-21,21.337556838989258,Cuttack,Odisha
2014-09-22,0.9391335248947144,Cuttack,Odisha
2014-09-23,2.938314437866211,Cuttack,Odisha
2014-09-24,0.0,Cuttack,Odisha
2014-09-25,0.0,Cuttack,Odisha
2014-09-26,0.0,Cuttack,Odisha
2014-09-27,0.0,Cuttack,Odisha
2014-09-28,0.0,Cuttack,Odisha
2014-09-29,0.0,Cuttack,Odisha
2014-09-30,0.0,Cuttack,Odisha
2014-10-01,10.535473823547363,Cuttack,Odisha
2014-10-02,0.8409618735313416,Cuttack,Odisha
2014-10-03,0.0,Cuttack,Odisha
2014-10-04,0.0,Cuttack,Odisha
2014-10-05,2.5294077396392822,Cuttack,Odisha
2014-10-06,0.29888927936553955,Cuttack,Odisha
2014-10-07,0.6127230525016785,Cuttack,Odisha
2014-10-08,1.2640748023986816,Cuttack,Odisha
2014-10-09,0.127899631857872,Cuttack,Odisha
2014-10-10,0.46728527545928955,Cuttack,Odisha
2014-10-11,17.604684829711914,Cuttack,Odisha
2014-10-12,26.690221786499023,Cuttack,Odisha
2014-10-13,35.90279769897461,Cuttack,Odisha
2014-10-14,0.0,Cuttack,Odisha
2014-10-15,0.0,Cuttack,Odisha
2014-10-16,0.0,Cuttack,Odisha
2014-10-17,21.919450759887695,Cuttack,Odisha
2014-10-18,2.022813558578491,Cuttack,Odisha
2014-10-19,0.0,Cuttack,Odisha
2014-10-20,2.3902809619903564,Cuttack,Odisha
2014-10-21,0.0,Cuttack,Odisha
2014-10-22,0.0,Cuttack,Odisha
2014-10-23,0.0,Cuttack,Odisha
2014-10-24,0.0,Cuttack,Odisha
2014-10-25,0.0,Cuttack,Odisha
2014-10-26,0.0,Cuttack,Odisha
2014-10-27,0.0,Cuttack,Odisha
2014-10-28,0.0,Cuttack,Odisha
2014-10-29,0.0,Cuttack,Odisha
2014-10-30,0.0,Cuttack,Odisha
2014-10-31,0.0,Cuttack,Odisha
2014-11-01,0.0,Cuttack,Odisha
2014-11-02,0.0,Cuttack,Odisha
2014-11-03,0.0,Cuttack,Odisha
2014-11-04,0.0,Cuttack,Odisha
2014-11-05,0.0,Cuttack,Odisha
2014-11-06,0.0,Cuttack,Odisha
2014-11-07,0.0,Cuttack,Odisha
2014-11-08,0.0,Cuttack,Odisha
2014-11-09,0.0,Cuttack,Odisha
2014-11-10,0.0,Cuttack,Odisha
2014-11-11,0.0,Cuttack,Odisha
2014-11-12,0.0,Cuttack,Odisha
2014-11-13,0.0,Cuttack,Odisha
2014-11-14,0.0,Cuttack,Odisha
2014-11-15,0.0,Cuttack,Odisha
2014-11-16,0.0,Cuttack,Odisha
2014-11-17,0.0,Cuttack,Odisha
2014-11-18,0.0,Cuttack,Odisha
2014-11-19,0.0,Cuttack,Odisha
2014-11-20,0.0,Cuttack,Odisha
2014-11-21,0.0,Cuttack,Odisha
2014-11-22,0.0,Cuttack,Odisha
2014-11-23,0.0,Cuttack,Odisha
2014-11-24,0.0,Cuttack,Odisha
2014-11-25,0.0,Cuttack,Odisha
2014-11-26,0.0,Cuttack,Odisha
2014-11-27,0.0,Cuttack,Odisha
2014-11-28,0.0,Cuttack,Odisha
2014-11-29,0.0,Cuttack,Odisha
2014-11-30,0.0,Cuttack,Odisha
